348,18,556
349,12,556
352,91,556
353,79,556
355,127,556
360,6,557
356,2,557
357,70,557
358,48,557
359,92,557
361,92,557
362,19,557
364,44,558
363,29,558
366,5,558
377,1,558
365,38,558
367,119,558
368,129,558
369,29,558
370,30,558
371,120,558
372,26,558
373,63,558
374,129,558
375,48,558
376,129,558
381,38,559
385,107,559
380,3,559
378,73,559
379,88,559
382,115,559
383,68,559
384,5,559
386,115,559
395,35,560
390,115,560
398,14,560
387,102,560
388,108,560
389,89,560
391,127,560
392,52,560
393,107,560
394,64,560
396,49,560
397,74,560
399,19,561
400,89,561
402,102,561
406,10,561
401,132,561
403,122,561
404,80,561
405,86,561
407,92,561
408,101,561
409,14,561
411,49,562
415,86,562
418,21,562
410,48,562
412,70,562
413,91,562
414,85,562
416,52,562
417,88,562
419,46,562
420,23,562
429,88,563
421,38,563
422,10,563
430,52,563
423,46,563
424,21,563
425,107,563
426,56,563
427,79,563
428,68,563
431,48,563
432,85,563
437,97,564
443,79,564
445,91,564
435,42,564
433,3,564
434,5,564
436,97,564
438,35,564
439,48,564
440,91,564
441,64,564
442,70,564
444,115,564
446,92,564
447,5,565
448,7,565
449,54,565
450,122,565
451,45,565
452,86,565
453,115,565
454,2,565
455,70,565
460,26,566
461,115,566
463,3,566
464,26,566
465,66,566
456,14,566
457,29,566
458,79,566
459,64,566
462,63,566
466,50,566
470,50,567
467,5,567
468,130,567
469,85,567
471,6,567
472,52,567
473,32,567
474,53,567
475,48,567
476,27,567
477,15,567
478,101,567
479,22,567
480,50,567
481,39,567
482,53,567
488,59,568
489,79,568
483,40,568
484,130,568
485,88,568
486,92,568
487,101,568
490,1,568
491,6,568
492,7,568
493,53,568
494,41,568
495,27,568
496,10,568
500,115,569
504,52,569
506,10,569
497,95,569
498,5,569
499,48,569
501,38,569
502,70,569
503,89,569
505,79,569
507,95,569
508,88,569
509,133,569
510,127,569
512,101,570
513,48,570
514,42,570
516,7,570
511,73,570
515,3,570
517,88,570
518,115,570
519,26,570
520,12,570
521,52,570
522,81,570
526,89,571
532,115,571
523,12,571
527,27,571
529,3,571
531,70,571
524,73,571
525,73,571
528,51,571
530,116,571
533,97,571
541,7,572
536,5,572
538,32,572
547,34,572
534,3,572
535,70,572
537,23,572
539,59,572
540,14,572
542,14,572
543,48,572
544,10,572
545,89,572
546,95,572
549,34,573
553,56,573
556,58,573
557,80,573
558,132,573
548,68,573
550,130,573
551,94,573
552,108,573
554,94,573
555,97,573
566,115,574
561,26,574
565,5,574
559,54,574
560,52,574
562,94,574
563,51,574
564,1,574
567,19,574
570,115,575
571,92,575
578,85,575
568,59,575
569,46,575
572,108,575
573,93,575
574,88,575
575,132,575
576,108,575
577,84,575
579,56,575
580,97,575
590,115,576
583,38,576
585,67,576
586,79,576
587,3,576
594,1,576
596,52,576
581,101,576
582,80,576
584,88,576
588,34,576
589,80,576
591,48,576
592,18,576
593,58,576
595,10,576
600,127,577
606,52,577
601,107,577
597,30,577
598,5,577
599,79,577
602,79,577
603,44,577
604,8,577
605,91,577
607,19,578
614,38,578
616,107,578
608,48,578
609,86,578
610,88,578
611,59,578
612,8,578
613,70,578
615,39,578
617,68,578
618,68,578
619,127,578
620,64,578
633,73,579
626,10,579
621,70,579
622,5,579
623,92,579
624,19,579
625,23,579
627,51,579
628,115,579
629,101,579
630,48,579
631,45,579
632,24,579
634,128,579
635,15,579
636,101,579
637,84,579
638,44,579
641,29,580
639,115,580
640,32,580
642,6,580
643,97,580
644,91,580
645,74,580
646,8,580
648,73,580
649,67,580
653,5,581
656,89,581
661,89,581
647,115,581
650,52,581
654,54,581
655,130,581
657,50,581
658,50,581
659,26,581
660,48,581
663,46,582
667,26,582
670,91,582
665,26,582
662,130,582
664,79,582
666,10,582
668,40,582
669,49,582
671,125,582
672,92,582
681,52,583
685,3,583
682,88,583
651,46,583
652,14,583
673,14,583
674,102,583
675,44,583
676,29,583
677,21,583
678,3,583
679,96,583
680,7,583
683,48,583
684,10,583
692,107,584
687,102,584
688,85,584
695,115,584
698,125,584
686,54,584
689,39,584
690,126,584
691,124,584
693,52,584
694,63,584
696,122,584
697,122,584
699,59,584
702,115,585
703,48,585
709,50,585
714,61,585
700,79,585
701,92,585
705,58,585
707,51,585
710,39,585
711,5,585
712,1,585
713,18,585
715,70,585
716,86,585
717,116,585
704,115,586
725,40,586
718,11,586
719,48,586
720,19,586
721,92,586
722,93,586
723,86,586
724,59,586
726,85,586
737,10,587
727,56,587
728,5,587
732,38,587
738,38,587
729,107,587
730,39,587
733,120,587
734,54,587
735,120,587
736,70,587
739,64,587
749,5,588
706,52,588
752,41,588
755,124,588
740,120,588
741,102,588
744,1,588
745,48,588
746,54,588
747,126,588
748,127,588
750,127,588
751,126,588
753,84,588
754,97,588
756,70,588
764,110,589
767,27,589
758,101,589
759,61,589
769,73,589
770,85,589
708,115,589
757,2,589
760,102,589
761,1,589
762,88,589
763,101,589
765,84,589
766,40,589
768,89,589
775,115,590
779,34,590
771,66,590
774,52,590
772,29,590
776,38,590
777,107,590
778,7,590
780,130,590
781,27,590
782,102,590
784,29,591
796,27,591
783,115,591
785,54,591
788,94,591
790,3,591
791,122,591
792,52,591
794,3,591
797,19,591
786,81,591
787,107,591
789,29,591
793,81,591
795,34,591
799,34,591
800,59,591
806,18,592
804,88,592
807,18,592
808,21,592
801,74,592
802,39,592
803,107,592
805,23,592
809,35,592
810,131,592
811,97,592
812,97,592
813,79,592
814,6,592
815,9,592
822,56,593
823,32,593
828,18,593
817,89,593
829,10,593
816,129,593
818,86,593
819,70,593
821,48,593
824,132,593
825,10,593
826,110,593
827,5,593
830,89,593
832,10,594
835,48,594
731,115,594
834,5,594
838,54,594
839,26,594
840,102,594
841,91,594
844,103,595
845,56,595
847,21,595
848,70,595
853,115,595
854,91,595
856,62,595
859,50,595
742,52,595
743,46,595
833,19,595
842,129,595
843,42,595
846,59,595
849,127,595
850,5,595
851,48,595
852,80,595
855,70,595
857,51,595
858,22,595
860,12,595
861,79,595
864,101,596
867,67,596
868,14,596
880,16,596
773,115,596
862,54,596
863,62,596
865,7,596
866,116,596
869,94,596
870,50,596
871,39,596
872,84,596
874,79,596
875,110,596
876,130,596
877,94,596
878,132,596
881,40,596
889,52,597
886,132,597
892,45,597
893,113,597
894,97,597
882,49,597
883,130,597
884,113,597
885,64,597
887,126,597
888,40,597
890,126,597
891,34,597
896,62,597
898,113,597
902,45,598
919,3,598
900,131,598
903,66,598
907,70,598
914,133,598
916,52,598
921,26,598
798,32,598
899,101,598
901,117,598
904,102,598
905,101,598
906,26,598
908,96,598
909,84,598
910,85,598
911,129,598
912,127,598
917,87,598
918,13,598
920,129,598
922,127,598
929,50,599
937,77,599
924,123,599
926,79,599
930,44,599
932,15,599
935,88,599
836,115,599
879,38,599
913,38,599
923,9,599
925,48,599
931,107,599
933,49,599
934,123,599
936,78,599
938,13,599
941,79,600
942,9,600
944,115,600
939,86,600
940,129,600
943,5,600
945,10,600
946,48,600
947,107,600
948,87,600
949,78,600
950,89,600
951,78,600
952,10,600
953,69,600
954,125,600
966,91,601
958,107,601
965,131,601
967,5,601
837,115,601
955,101,601
956,26,601
957,117,601
960,58,601
961,97,601
962,86,601
963,54,601
968,1,601
969,27,601
975,3,602
972,5,602
974,87,602
986,123,602
987,102,602
988,44,602
989,59,602
990,19,602
991,19,602
873,52,602
895,46,602
971,93,602
973,11,602
976,63,602
977,1,602
978,1,602
979,13,602
980,64,602
981,74,602
982,29,602
983,128,602
984,128,602
985,85,602
992,126,602
1008,29,603
1013,46,603
993,92,603
1006,102,603
1007,122,603
994,130,603
996,71,603
997,56,603
998,54,603
999,54,603
1000,18,603
1001,61,603
1002,10,603
1003,126,603
1011,122,603
1012,18,603
1021,18,604
1026,70,604
1030,126,604
1031,107,604
1018,48,604
1024,7,604
897,115,604
1005,59,604
1015,79,604
1016,27,604
1019,102,604
1020,89,604
1023,29,604
1025,57,604
1028,64,604
1038,68,605
1052,115,605
1032,79,605
1036,93,605
1037,132,605
1043,71,605
1044,40,605
1046,11,605
1047,125,605
1050,70,605
1053,44,605
1054,79,605
915,52,605
1009,97,605
1017,51,605
1033,77,605
1039,47,605
1042,25,605
1045,76,605
1049,22,605
1057,48,606
1058,7,606
1066,56,606
1073,92,606
1075,45,606
1078,84,606
1061,88,606
1076,55,606
1077,22,606
959,115,606
964,32,606
1056,55,606
1059,31,606
1060,117,606
1062,2,606
1063,80,606
1064,125,606
1068,109,606
1069,57,606
1070,67,606
1071,71,606
1072,39,606
1074,31,606
1079,105,606
1080,109,606
1081,57,606
1092,105,607
1098,5,607
1087,101,607
1089,92,607
1100,67,607
1022,68,607
1029,68,607
1035,101,607
1040,51,607
1065,107,607
1083,94,607
1084,55,607
1088,76,607
1090,82,607
1091,69,607
1094,105,607
1095,31,607
1097,74,607
1099,131,607
1101,126,608
1105,50,608
1110,15,608
1113,127,608
1067,91,608
1082,5,608
1103,56,608
1104,80,608
1107,109,608
1111,83,608
1112,102,608
1085,115,609
1124,48,609
1128,21,609
1134,25,609
1115,126,609
1116,62,609
1117,42,609
1121,3,609
1123,10,609
1129,5,609
995,52,609
1102,130,609
1118,30,609
1120,127,609
1122,29,609
1125,63,609
1127,82,609
1130,12,609
1132,42,609
1140,107,610
1145,18,610
1148,69,610
1136,54,610
1143,54,610
1146,127,610
1152,12,610
1153,130,610
1004,115,610
1137,96,610
1138,64,610
1141,80,610
1142,63,610
1149,39,610
1151,41,610
1161,89,611
1173,70,611
1160,24,611
1162,128,611
1165,118,611
1167,115,611
1170,74,611
1174,16,611
927,19,611
1158,18,611
1159,76,611
1163,82,611
1164,86,611
1171,41,611
1175,39,611
1181,48,612
1182,34,612
1185,52,612
1186,10,612
1187,45,612
1177,17,612
1180,79,612
1184,22,612
1188,122,612
1189,41,612
1190,110,612
1096,120,613
1199,14,613
1203,38,613
1204,19,613
1205,52,613
1154,26,613
1200,133,613
1209,14,613
1093,50,613
1109,50,613
1114,27,613
1131,40,613
1133,7,613
1195,10,613
1196,24,613
1201,3,613
1202,4,613
1183,48,614
1197,97,614
1215,115,614
1219,89,614
1051,120,614
1108,97,614
1135,5,614
1139,70,614
1150,40,614
1155,113,614
1156,97,614
1211,83,614
1212,30,614
1221,72,614
1222,2,614
1239,115,615
1243,107,615
1224,3,615
1225,27,615
1228,56,615
1229,125,615
1231,4,615
1233,46,615
1236,86,615
1226,110,615
1227,67,615
1241,126,615
1242,102,615
1244,83,615
1249,115,616
1260,91,616
1262,52,616
1264,40,616
1245,130,616
1232,10,616
1256,75,616
1257,75,616
1261,72,616
1034,58,617
1250,29,617
1270,34,617
1279,14,617
1235,45,617
1267,41,617
1273,75,617
1274,49,617
1206,48,617
1268,4,617
1269,72,617
1277,49,617
1278,66,617
1283,77,617
1086,13,618
1292,101,618
1295,18,618
1272,54,618
1282,70,618
1298,127,618
1258,21,618
1276,39,618
1284,49,618
1285,64,618
1289,102,618
1291,118,618
1293,30,618
1297,17,618
1300,118,618
1288,115,619
1305,48,619
1308,133,619
1315,44,619
1287,52,619
1296,32,619
1314,28,619
1316,88,619
1320,127,619
1169,50,619
1290,10,619
1301,124,619
1304,16,619
1307,69,619
1310,17,619
1311,25,619
1313,126,619
1317,47,619
1321,110,619
1240,14,620
1299,115,620
1303,52,620
1322,48,620
1324,88,620
1334,59,620
1230,127,620
1328,64,620
1330,86,620
1347,70,621
1275,68,621
1306,5,621
1327,115,621
1336,11,621
1343,28,621
1346,26,621
1351,51,621
1352,93,621
1358,129,621
1166,129,621
1318,21,621
1319,80,621
1325,122,621
1331,29,621
1339,44,621
1344,56,621
1348,103,621
1359,103,621
1366,20,622
1332,46,622
1338,48,622
1364,70,622
1368,45,622
928,38,622
1335,49,622
1353,118,622
1378,47,623
1380,52,623
1385,130,623
1382,97,623
1027,46,623
1168,130,623
1176,129,623
1329,94,623
1340,122,623
1354,39,623
1387,65,623
1390,47,623
1405,66,624
1393,14,624
1400,48,624
1407,107,624
970,19,624
1041,115,624
1048,32,624
1178,34,624
1350,29,624
1361,56,624
1369,102,624
1371,44,624
1373,18,624
1376,102,624
1379,94,624
1384,94,624
1399,65,624
1409,79,624
1281,120,625
1415,18,625
1418,38,625
1429,92,625
1430,88,625
1435,65,625
1106,115,625
1179,50,625
1191,91,625
1210,48,625
1247,38,625
1365,117,625
1389,18,625
1395,55,625
1411,62,625
1412,118,625
1413,132,625
1420,20,625
1427,33,625
1431,28,625
1433,114,625
1437,62,626
1440,115,626
1446,27,626
1449,52,626
1193,7,626
1375,76,626
1377,10,626
1422,67,626
1424,78,626
1432,64,626
1444,79,626
1445,20,626
1447,47,626
1452,86,626
1456,92,627
1341,87,627
820,14,627
1119,52,627
1194,27,627
1214,48,627
1238,3,627
1254,19,627
1357,126,627
1406,39,627
1438,78,627
1439,78,627
1457,112,627
1462,33,627
1463,33,627
1485,54,628
1474,59,628
1490,89,628
1414,117,628
1479,79,628
1483,132,628
1498,130,629
1499,27,629
1509,115,629
1469,88,629
1475,48,629
1489,54,629
1504,91,629
1501,79,629
1507,15,629
1255,13,630
1478,115,630
1492,40,630
1511,102,630
1520,34,630
1526,107,630
1530,48,630
1198,9,630
1392,131,630
1408,57,630
1458,29,630
1517,36,630
1531,86,630
1518,115,631
1536,50,631
1537,97,631
1550,18,631
1213,50,631
1216,26,631
1218,40,631
1398,122,631
1542,114,631
1547,79,631
1548,14,632
1552,32,632
1558,5,632
1302,48,632
1423,57,632
1425,57,632
1564,55,633
1441,12,633
1565,117,633
1574,107,633
1126,52,633
1436,3,633
1495,131,633
1576,114,633
1579,63,634
1580,88,634
1583,38,634
1588,52,634
1595,79,634
1472,39,634
1599,66,635
1614,58,635
1577,88,635
1598,46,635
1613,115,635
1220,34,635
1460,22,635
1497,127,635
1608,106,635
1609,124,635
1619,106,635
1622,91,636
1639,115,636
1468,68,636
1627,68,636
1631,102,636
1223,130,636
1237,59,636
1251,129,636
1464,4,636
1506,102,636
1508,127,636
1524,22,636
1621,50,637
1653,51,637
1655,112,637
1259,130,637
1265,123,637
1337,48,637
1513,18,637
1519,69,637
1525,31,637
1539,11,637
1657,79,637
1630,2,638
1662,62,638
1663,92,638
1664,40,638
1666,94,638
1541,31,638
1544,4,638
1551,82,638
1660,93,638
1678,14,639
1691,127,639
1688,89,639
1055,120,639
1521,69,639
1560,131,639
1676,79,639
1681,106,639
1684,124,639
1690,115,640
1692,52,640
1694,11,640
1704,7,640
1476,120,640
1493,19,640
1693,42,640
1712,115,641
1714,122,641
1722,44,641
1700,40,641
1710,69,641
1553,110,641
1715,60,641
1695,130,642
1723,48,642
1732,54,642
1634,46,642
1671,1,642
1234,89,642
1534,102,642
1554,82,642
1731,79,642
1741,50,643
1743,46,643
1748,1,643
1754,1,643
1606,133,643
1730,128,643
1738,16,643
1755,19,643
1510,38,643
1771,68,644
1674,125,644
1682,80,644
1729,91,644
1760,5,644
1761,97,644
1271,129,644
1528,30,644
1770,132,644
1769,115,645
1773,32,645
1785,51,645
1705,31,645
1779,97,645
1280,50,645
1309,13,645
1644,29,646
1774,115,646
1805,44,646
1776,40,646
1788,125,646
1809,129,646
1807,132,646
1768,12,647
1811,14,647
1826,107,647
1828,127,647
1798,27,647
1829,123,647
1555,77,647
1570,125,647
1817,86,647
1823,79,647
1813,122,648
1837,40,648
1839,38,648
1834,93,648
1844,86,648
1794,70,649
1814,63,649
1831,29,649
1832,127,649
1840,107,649
1571,118,649
1858,93,649
1841,85,650
1683,115,650
1685,83,650
1708,32,650
1842,130,650
1416,58,650
1867,47,650
1877,79,650
1808,120,651
1879,127,651
1889,78,651
1897,115,651
1836,74,651
1838,41,651
1849,130,651
1872,38,651
1572,76,651
1734,66,651
1903,132,651
1914,115,652
1918,128,652
1921,36,652
1854,29,652
1905,59,652
1911,79,652
1904,112,652
1910,77,653
1909,59,653
1926,22,653
1946,96,653
1467,58,653
1470,64,653
1925,79,653
1939,42,653
1964,63,654
1573,22,654
1575,22,654
1950,42,654
1959,98,654
1951,115,655
1970,91,655
1746,105,655
1878,62,655
1984,2,655
1587,76,655
1978,115,656
1994,11,656
1752,46,656
1981,19,656
1997,127,657
2004,73,657
1781,115,657
1875,50,657
2021,36,657
2028,132,657
2024,48,658
2040,64,658
2041,85,658
2042,32,658
2048,68,658
1602,133,658
2032,92,659
2059,128,659
2065,67,659
1996,19,659
2058,47,659
2060,16,659
2066,59,660
2069,115,660
2072,5,660
2082,45,660
2083,113,660
1767,44,660
1993,38,660
1999,30,660
1835,115,661
1863,88,661
2098,79,661
2051,127,662
2094,101,662
2109,7,662
2113,46,662
1846,115,662
2057,132,662
2061,86,662
2117,79,662
2101,64,663
2107,39,663
2002,55,663
2016,2,663
1010,119,664
2159,92,664
1972,130,664
2148,133,664
2135,86,664
2151,60,664
1893,120,665
2108,40,665
2160,88,665
2180,127,665
2184,101,665
1861,115,665
1924,77,665
2179,66,665
2100,58,666
2203,14,666
1864,115,666
2003,120,666
2049,110,666
2076,16,666
2147,122,667
2218,115,667
2224,117,667
1750,73,667
1871,92,667
2006,57,667
2118,124,667
2152,103,667
2225,45,668
2241,79,668
2039,67,668
2050,96,668
2238,7,669
2254,59,669
2043,129,669
2084,38,669
2087,38,669
2261,79,669
2252,115,670
2271,64,670
1948,73,670
2246,45,671
2276,107,671
2279,115,671
2293,32,671
2012,85,671
2073,129,671
2102,131,671
2287,93,671
2280,127,672
2288,91,672
2295,115,672
2322,5,673
2326,68,673
1916,125,673
2125,17,673
2142,110,673
2176,22,673
2171,132,673
2206,61,674
2335,51,674
2170,44,674
2344,111,674
2319,115,675
2343,109,675
2346,68,675
2363,109,675
2367,47,675
1968,127,675
2022,89,675
2099,130,675
2366,60,675
1584,6,676
2354,51,676
2375,115,676
1896,46,676
1955,32,676
2045,70,676
2383,98,676
2373,93,676
2378,79,676
2380,47,676
2314,120,677
1549,14,677
1963,115,677
1979,14,677
2015,45,677
2017,91,677
2103,13,677
2132,24,677
2154,9,677
2175,129,677
2177,109,677
2197,130,677
2300,86,677
2387,61,678
2405,122,678
2407,70,678
2209,127,678
2412,79,678
2404,98,678
2406,79,678
2413,55,679
2419,49,679
2438,50,679
2130,116,679
2199,86,679
2429,115,680
2444,107,680
2165,85,680
2226,29,680
2248,69,680
2281,96,680
2442,111,680
2434,68,681
2451,68,681
2047,115,681
2285,39,681
2457,20,681
2421,119,682
2464,115,682
2473,129,682
2097,125,682
2229,127,682
2286,4,682
2303,11,682
2463,27,683
2469,46,683
2480,51,684
2488,123,684
2298,58,684
2233,132,684
2292,20,684
2461,78,685
2497,102,685
2501,26,685
2504,9,685
2505,115,685
2539,127,685
2305,20,685
2541,79,685
2528,45,686
2544,115,686
2559,122,686
2562,34,686
1217,119,686
2264,30,686
2571,2,687
2591,107,687
2511,92,688
2556,32,688
2597,133,688
2310,130,688
2330,127,688
2332,44,688
2604,79,688
1612,6,689
2079,26,689
2247,107,689
2632,111,689
2475,54,690
2603,51,690
2645,44,690
2652,130,690
2621,78,691
2629,63,691
2649,50,691
2661,115,691
2213,128,691
2340,120,691
2659,54,692
2679,123,692
2240,26,692
2554,86,692
2694,88,693
2139,116,693
2317,27,693
1640,103,693
1718,103,693
2055,56,694
2353,89,694
2391,59,694
2392,27,694
2702,114,694
2513,86,694
2719,117,695
2506,127,695
2328,132,695
2664,115,696
2714,46,696
2723,107,696
2728,5,697
2748,68,697
2753,32,697
2757,13,697
2765,22,697
2339,122,697
2433,82,697
2482,75,697
2483,75,697
2766,79,697
2647,35,698
2761,101,698
2773,127,698
2410,10,698
2486,31,698
2524,131,698
1865,25,698
2228,92,699
2722,29,700
2756,45,700
2805,97,700
2819,27,700
2399,101,700
2743,12,701
2826,77,701
2839,34,701
2846,115,701
1649,6,701
2144,1,701
2338,88,701
2859,35,702
2091,32,702
2315,1,702
2345,125,702
2470,129,702
2542,1,702
2687,58,702
2401,25,702
2866,79,703
2872,62,703
2166,46,703
2242,84,703
2441,59,703
2466,88,703
2498,64,703
2523,120,703
2548,131,703
2584,130,703
2864,47,703
2313,116,704
2489,7,704
2491,129,704
2893,58,704
2888,79,704
2898,122,705
2900,80,705
2901,72,705
2922,26,705
2895,86,706
2301,128,706
2535,29,706
2564,64,706
2825,132,706
2095,16,706
2932,47,706
2927,56,707
2941,14,707
2948,102,707
2532,117,707
2576,49,707
1480,58,707
2940,79,707
2933,34,708
2953,5,708
2957,127,709
2959,89,709
2978,7,709
2428,61,709
2579,101,709
2582,24,709
2626,2,709
2741,127,709
2892,133,709
2912,86,709
2686,13,710
3002,68,711
3007,18,711
2590,49,711
2631,125,711
2650,24,711
3004,80,712
3015,68,712
1885,81,712
2601,38,712
2674,2,712
3014,25,712
3043,77,713
2494,85,713
1569,58,713
3024,107,714
3029,32,714
2567,68,714
2693,26,714
3057,47,714
3066,79,714
3080,130,715
2651,1,715
2696,55,715
2700,22,715
2716,129,715
2734,3,715
3031,46,716
3084,122,716
3116,13,717
2243,35,717
2446,62,717
2633,7,717
2636,97,717
2718,97,717
2726,18,717
2411,132,717
3009,12,719
3137,59,719
3144,127,719
2731,27,719
2842,127,719
3119,45,720
3139,51,720
3161,56,720
3163,92,720
2746,64,720
2845,69,720
3086,86,721
3140,42,721
3160,5,721
3181,93,721
2500,92,721
2786,76,721
2850,69,721
3123,13,722
2770,130,722
3133,46,723
3159,32,723
3206,49,723
2880,69,723
3208,79,723
3194,113,724
3217,1,724
2744,113,724
2818,31,724
3072,86,724
3210,93,724
3189,53,725
2188,53,725
2750,68,725
3223,79,725
2189,53,726
2797,101,726
2803,107,726
3190,71,727
3240,62,727
3256,79,727
3242,32,728
3257,14,728
2713,91,728
2807,89,728
2909,130,728
3173,132,728
3265,79,728
2844,50,729
2881,123,729
3274,127,730
2857,35,730
2902,27,730
2787,125,731
2908,26,731
3313,70,732
2877,85,732
3207,16,732
3273,58,732
3303,79,732
2026,81,733
2772,81,733
2784,113,733
2915,75,733
2920,27,733
2949,133,733
2916,102,734
3142,42,734
3325,47,734
2938,59,735
2942,101,735
2946,18,735
2952,131,735
2971,57,735
2980,129,735
2988,117,735
3034,64,735
3049,96,735
3247,42,735
3276,46,736
3226,22,736
2516,86,736
3355,79,736
3363,12,738
2641,128,738
3356,3,739
2897,89,739
2962,7,739
3071,39,739
2594,86,739
3375,79,739
3322,127,740
3343,32,740
3387,38,740
2993,107,740
3077,94,740
3260,20,740
3292,68,741
2973,120,741
3000,91,741
3065,80,741
3102,19,741
2995,13,742
2997,54,742
3001,92,742
3032,101,742
3059,29,742
3088,18,742
3352,46,743
3406,45,743
3038,9,743
3134,11,743
3415,70,744
3070,101,744
3132,7,744
3138,131,744
3147,89,744
2970,35,745
3020,91,745
3021,122,745
3042,73,745
3172,128,745
3204,17,745
3311,3,745
3073,13,746
3121,80,746
3402,28,746
3091,54,747
3148,68,747
3187,27,747
3218,50,747
3220,27,747
2512,20,747
3069,112,747
3442,92,748
3126,91,748
3224,129,748
3314,55,748
3436,28,748
2643,20,748
3448,92,749
2195,32,749
2208,45,749
3105,84,749
3227,40,749
3451,101,750
3454,17,750
3030,56,750
3107,127,750
3455,101,751
3456,54,751
3460,70,751
3157,44,751
3238,7,751
2623,86,751
3268,59,752
3339,31,752
3474,101,753
3264,63,753
3270,130,753
3275,131,753
3465,133,754
3480,89,754
3346,102,754
2663,86,754
3481,79,754
3371,49,755
2453,16,755
2289,46,756
3197,80,756
3286,129,756
3297,58,756
3184,68,757
3289,12,757
3301,50,757
3329,123,757
3334,1,757
3380,64,757
2676,114,757
2312,14,758
3291,73,758
3295,70,758
3285,17,759
3341,50,759
